Lat_norm,Lon_norm,KMeans_Cluster,DBSCAN_Cluster
-1.2716597648149348,1.9815113544575111,1,3
0.5765372774696315,0.6541584330092542,2,5
1.3314426906161927,0.21646074951268773,5,1
1.2836469285305592,-1.3390651989112248,4,4
0.4571316118589749,-1.1392973291881705,0,0
-1.8799219843272865,-0.9049369166406965,3,2
0.36650651249782584,-1.0624197083665328,0,0
0.49701002729588767,0.3999422342176927,2,5
-0.6722076801666924,1.0746757847874093,1,3
1.3161896901400667,-0.6837923419193753,5,1
-1.7027381019013161,0.7639587601815304,1,3
0.1890239849493633,-0.7122992957475011,0,0
-0.8514096939548718,-0.4620232172589979,3,2
0.6875211529331969,0.5229779285757999,2,5
0.746136708143821,-0.9483413843371614,0,0
-0.8213654020969797,0.8957799902160616,1,3
-1.8820897149234632,0.3901922564419957,3,2
-0.8864947894668705,0.3219861455817176,3,2
-0.7393966075793847,0.2147945885559878,3,2
-0.933953748653737,0.11828306753707868,3,2
0.9900516246658742,0.4768263083664517,2,5
-1.149402353000187,1.9167806396661051,1,3
0.7328745867690979,-0.9815691416575033,0,0
1.352275280243484,0.12535925069800063,5,1
0.8467360081658531,-0.041144682422480046,5,1
0.5831579629308666,0.765317719059647,2,5
-0.49628398424407794,0.01901629770495088,3,2
-2.0000709426716754,0.7363410443269447,1,3
-0.5314015426860674,1.2001415378663618,1,3
0.5376290379076588,0.6305131379682258,2,5
1.0710512808312358,0.255987529880766,5,1
1.684128896444336,-0.36130212836218195,5,1
-2.031976826784358,0.7928007788782787,1,3
-0.9319993442365456,1.4276684868747895,1,3
-0.07420854219685599,-0.45249624342901534,0,0
-1.4543217205676586,0.426922815298644,3,2
1.054074194431761,-0.7050445197256501,5,1
1.3168407932248583,-0.5360013972128058,5,1
0.02888599972861601,-0.6022449344585372,0,0
-0.2695413121266415,0.6033780157966038,2,5
-0.5091631560194488,0.9883048964894765,1,3
-0.6623327473645612,0.1282879940741916,3,2
-1.8978118946567832,0.5057744089187973,3,2
1.112947297340974,-0.3346945360321434,5,1
-1.4066209263858453,0.8766483993779153,1,3
-1.2756753808391659,0.9948363578747402,1,3
-1.852106164251004,0.4849793163687377,3,2
-0.7969138874555951,1.0591268405866545,1,3
0.5174348244210201,-1.560434539116728,4,4
0.5122775646167518,0.8590940287609224,2,5
1.0734924447501355,-0.20989591468781685,5,1
0.08515968193523434,-0.9716096255393021,0,0
-0.8736654418333922,-0.31655480969863237,3,2
0.7139431190084101,-0.9427550728217586,0,0
0.3955748644663131,-0.1287285082544619,2,5
-0.8516415802607231,0.03193067538884265,3,2
-1.184378762253558,0.6215878648960595,1,3
0.4232305948022417,0.74492596791653,2,5
-1.162580919219882,0.25033614308359187,3,2
0.5210252406191519,-0.8719179862723009,0,0
1.3259992936011227,0.38116090151375065,5,1
-2.220947980651385,1.0903446490806599,1,3
1.3910423821449913,-1.813022754901833,4,4
0.33191531233745614,-1.4011662591670007,0,0
0.6493672038446662,0.005695123289133131,2,5
1.0572303151887599,0.44191209852563085,5,1
0.352247170491816,-0.27933290028239155,0,0
0.9115770449433316,-1.3375330503516316,4,4
1.1301835684193082,-1.55082348571913,4,4
0.3159397811080854,0.5049269227852562,2,5
0.32223266706118275,-1.3183927703880862,0,0
0.6668266806228188,-0.02558483023597584,2,5
0.035054406023274164,0.7008904969541283,2,5
1.7699352335203637,0.13019689159093592,5,1
0.3939488474866705,-0.28082819204529097,0,0
-1.4228745136777128,0.6263371578789937,1,3
0.17312669445360604,-0.9593802998523561,0,0
1.978585493948781,-0.3689083989826296,5,1
0.9774969323262248,-0.9772907891051291,4,4
-1.11109473528344,1.2558961490490688,1,3
0.024544336456736763,0.5962795254657227,2,5
-1.27282069498761,1.5700424987278925,1,3
-1.436934720508573,1.4317655703835204,1,3
1.1233901008576292,0.4625735851874052,5,1
-1.118651692685824,-0.12153663946733381,3,2
0.3819000627050064,-1.7465045193426687,4,4
-0.8896479244643664,-1.2469728349260285,0,0
0.8250871649085812,-0.3323589228531415,5,1
-1.0581456559794145,0.39007550373043376,3,2
1.312060303996395,-0.17866978970161912,5,1
1.019342317732047,-0.0017299460391414603,5,1
-0.9682828244878645,1.3983654533370324,1,3
-0.10525858542747193,1.0160560149779367,2,5
-0.11357535522933565,0.39566621909092226,2,5
0.5086580632011548,0.7497973998525508,2,5
1.7071051115588403,0.2178284991432886,5,1
-1.264207551085138,0.439904487124898,3,2
-0.517347595575006,0.9269175301624732,1,3
0.10591088367698825,0.7254134275303168,2,5
