Lat_norm,Lon_norm,Hierarchical_Cluster
-1.6734475817555532,2.1520587458024627,0
1.0874054386491308,-1.6328809770197643,1
0.8953317808885237,-1.8181257952195695,1
-1.1747489845187897,-0.7122000567896782,3
-1.6491003266094928,-0.008902471782833453,0
-0.8184522230257331,-0.8176063288461685,3
-0.16052612430834381,-0.2006116943558064,4
-1.2916194751330998,0.9132165749117517,0
-0.9687341122439369,1.457275470421039,0
0.36688776747696167,0.6617255263450915,4
-0.5478039914179779,1.2686939772760502,0
-1.8926118773925265,0.4180547244625652,0
1.3293445893160227,-0.2717013414277745,2
0.0932734546722416,0.06188373341654919,4
0.32565637643018835,-0.980639964195493,5
0.4861323634647487,0.598581432291037,4
1.3237666486729533,0.30776357180453096,2
-1.5705206227894113,1.759070541776313,0
0.7217289308449405,-1.3275770403719562,1
0.7083173370445394,-0.7360601239736266,5
-0.6217174372501577,-1.1667076916852281,3
0.5812791132164857,-0.06464986743455933,4
-0.9491381804127051,0.7370449820447217,0
-0.7281735870517356,-0.5494732170101153,3
1.3259866704092134,-0.758259704385968,2
0.065506905392408,0.42876392747504727,4
1.3766840489529513,0.2942071643034588,2
1.4786608447028085,-1.6766676307282071,1
-1.0305543903823464,1.3937651797005444,0
1.7032549573365692,-0.7804205478983761,2
-0.849711626793234,0.0318979514315943,0
0.5583866031214413,0.2115367424400759,4
-1.1670546591214062,0.1271869142086399,0
0.6552558364005512,0.5681951544606498,4
0.5336475102655364,0.712753067025185,4
0.5479770579688111,0.7733302613379456,4
0.8351595152093397,-1.4423072181807333,1
-0.8299541296338804,-0.2562360872235006,3
0.41387074586938083,-0.4528266503843583,5
-0.7358987845112052,-1.1919231099816823,3
0.4086797319958351,0.7143984282821992,4
-0.4357809332972532,0.692604729956815,0
0.5406815216827937,0.47372901628389547,4
0.957906072827735,-1.6565435656219525,1
0.4777172019343369,0.383215583244537,4
1.8851854711695777,-2.4364074704082617,1
0.3888753388139824,-0.9484752273554723,5
1.5529642607041245,-1.6932061866973913,1
0.031099657992765584,0.6175216252415782,0
0.547294437252413,-0.8316711433379672,5
0.5881368149564237,-0.5580959459169779,5
0.5144127285306263,0.40693535408305326,4
0.40016348117808337,0.7460441042136973,4
-0.9320693885414714,-0.04634326924351191,3
0.95088767036189,-0.26277323973178496,5
-0.6316783230374089,0.7243535913688574,0
0.3572530096336101,0.42858657107827,4
-1.1932214522719804,1.073592015420945,0
-0.47886795660771836,1.0940453526452352,0
1.511633682494769,0.1382870092964268,2
-0.9808556734734499,1.437015004678772,0
-0.9920156702657933,0.38763668813295976,0
0.4807168296959558,-0.7667969817578822,5
0.39911613667628576,0.6105580958286283,4
0.4089213364301804,0.6869101177252239,4
-0.07512943574719423,-0.5355541697946714,5
-1.6022850695127646,0.19998247540881378,0
-0.6022389299235321,-0.21453236760653657,3
0.7054723347375099,-1.6714008859336273,1
-0.380051789074251,0.6958647610574623,0
-1.59995234976382,0.71915893413286,0
-1.3905234286083463,0.8555664640642809,0
-0.8585570720106399,1.4528921369742789,0
-0.7339805319933012,1.057066823427886,0
0.4155578037632381,-1.400423872493099,1
-1.379373311336918,1.8008270905978214,0
0.09979695884796388,-0.8118681862984239,5
1.701006207751817,-0.4654194457414876,2
-1.575800586935651,0.9034148180789382,0
0.6166990172782532,-0.5230893738922048,5
-1.0729810997127673,0.7413754862869376,0
-1.2756829432262404,1.934771820913462,0
-1.7221059516763757,0.9298004057971478,0
-1.0238281312304403,1.7489117516629913,0
-1.7920635082031924,-0.5620092366397379,3
